ID,SMILES,Canonical_SMILES,Docking,LogP,QED,SAS,MW,HBD,HBA,RotatableBonds,TPSA,RingCount,HeavyAtomCount,Toxicity_max,Toxicity_mean,NonToxic_12_Tox21,Fitness,source_file,ToxProb_NR-AR,ToxProb_NR-AR-LBD,ToxProb_NR-AhR,ToxProb_NR-Aromatase,ToxProb_NR-ER,ToxProb_NR-ER-LBD,ToxProb_NR-PPAR-gamma,ToxProb_SR-ARE,ToxProb_SR-ATAD5,ToxProb_SR-HSE,ToxProb_SR-MMP,ToxProb_SR-p53,input_idx,LogP_original,ValidMol,LogP_calc
209,CC=C1N=CC(C=C1NC(=O)C2=CC=C3C=CC(=O)[NH1]C3=C2)C#N,CC=C1N=CC(C#N)C=C1NC(=O)c1ccc2ccc(=O)[nH]c2c1,-9.105,2.26978,0.8882797003897358,3.7423999020586978,318.336,2,4,2,98.10999999999999,3,24,0.35276875,0.12705722,True,0.8571224690530664,reward_results_24.csv,0.037369885,0.030424327,0.35276875,0.07064797,0.10279294,0.040825758,0.047407944,0.32484424,0.08472115,0.08071207,0.20275554,0.14941616,208,2.26978,True,2.26978
135,CC(C)N(C(=O)C1=CC=C(C=C1)C2=CC=CN=C2)C3=CC=C(N=C3)C(N)=O,CC(C)N(C(=O)c1ccc(-c2cccnc2)cc1)c1ccc(C(N)=O)nc1,-9.103,3.2977000000000007,0.7558795122799256,2.305931629854216,360.4170000000001,1,4,5,89.18,3,27,0.3453902,0.11129274,True,0.7030582091974658,reward_results_29.csv,0.03423662,0.018459959,0.3453902,0.073571324,0.1852698,0.045421273,0.029360646,0.20832019,0.05808433,0.052174143,0.2201634,0.06506112,134,3.2977000000000007,True,3.2977000000000007
79,N#CC1=CCC(=O)N=C1C=CNC(=O)C2=CC=CC(=C2)C3=CC=CC=C3C#N,N#CC1=CCC(=O)N=C1C=CNC(=O)c1cccc(-c2ccccc2C#N)c1,-9.102,3.2900600000000013,0.8957783984636412,3.164041390816509,366.3800000000001,1,4,4,106.10999999999999,3,28,0.37413746,0.13191412,True,0.705635754262058,reward_results_26.csv,0.042799734,0.04769043,0.22322823,0.065813795,0.12071015,0.061864045,0.07203586,0.37413746,0.09941424,0.11234015,0.20536485,0.15757068,78,3.2900600000000013,True,3.2900600000000013
206,CNC(=O)[C@@](C)(O)C1=CC=CC(=C1)C2=CC=CC(=C2)C=C3N=C[NH1]C3N,CNC(=O)[C@@](C)(O)c1cccc(-c2cccc(C=C3N=CNC3N)c2)c1,-9.101,1.5642999999999996,0.6723429000006371,3.9234262531113284,350.422,4,5,4,99.74,3,26,0.23455164,0.103594184,True,0.6515838763271042,reward_results_21.csv,0.04374555,0.02355858,0.23455164,0.080460526,0.16032828,0.044908535,0.035254456,0.21924779,0.050032083,0.05588339,0.21055183,0.08460761,205,1.5642999999999996,True,1.5642999999999996
14,O=C(CC[C@@H1]1CCCN1C)NC(=O)C2=CC=C3C(=C2)C4=CC=CC=C4C3=O,CN1CCC[C@H]1CCC(=O)NC(=O)c1ccc2c(c1)-c1ccccc1C2=O,-9.101,3.0288000000000013,0.7747082695759651,2.670363897892246,362.42900000000014,1,4,4,66.48,4,27,0.2720858,0.107029475,True,0.7912169388682418,reward_results_25.csv,0.039449666,0.026543211,0.21875831,0.07800292,0.124963604,0.04024922,0.035034675,0.2720858,0.054526277,0.056419037,0.21717288,0.12114818,13,3.0288000000000013,True,3.0288000000000013
123,CCOC1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)NS(=O)(=O)C3=CC=CC(=C3)C#N,CCOc1cccc(-c2ccc(C(=O)NS(=O)(=O)c3cccc(C#N)c3)nc2)c1,-9.1,3.1376800000000014,0.6722876090531978,2.2346634205831393,407.45100000000014,1,6,6,109.14999999999998,3,29,0.10919352,0.047927987,True,0.757676843193056,reward_results_11.csv,0.03789383,0.01597511,0.09019929,0.029809473,0.10919352,0.022588708,0.019851614,0.10006301,0.017088795,0.024233585,0.08189942,0.0263395,122,3.1376800000000014,True,3.1376800000000014
179,CN1C=C(N=C1C2=CC=CC=C2F)C(=O)NCC3=CC=C(N=C3)C(=O)NC,CNC(=O)c1ccc(CNC(=O)c2cn(C)c(-c3ccccc3F)n2)cn1,-9.099,1.9107999999999998,0.7209769513330644,2.3983164476679804,367.38400000000007,2,4,5,88.91,3,27,0.20702086,0.047385912,True,0.7728242273649952,reward_results_27.csv,0.023985922,0.008525672,0.20702086,0.028101811,0.06323017,0.010991104,0.012648747,0.09814171,0.019812357,0.020023787,0.047796056,0.028352723,178,1.9108,True,1.9107999999999998
194,C[C@H1]1OC=C(C=C1NC(=O)C2=CC=CC(=C2)C3=CC=CC=C3)C#N,C[C@H]1OC=C(C#N)C=C1NC(=O)c1cccc(-c2ccccc2)c1,-9.099,3.7934800000000024,0.9367238370546148,3.150295072233792,316.36,1,3,3,62.12,3,24,0.29816762,0.12534645,True,0.5190182445878275,reward_results_28.csv,0.035587274,0.029359844,0.21364284,0.08297023,0.1640037,0.06512604,0.06092611,0.29816762,0.066622585,0.10451148,0.2833918,0.09984775,193,3.7934800000000015,True,3.7934800000000024
205,O=C(COC(=O)C1=CC=CO1)NC2=CC=C3C(=C2)C=C4N=C[NH1]C(=O)N4C3,O=C(COC(=O)c1ccco1)Nc1ccc2c(c1)C=C1N=CNC(=O)N1C2,-9.099,1.9405999999999999,0.8030617709325796,3.0713176778143527,366.3330000000001,2,6,4,113.24,4,27,0.31571168,0.116401814,True,0.7818632932619274,reward_results_26.csv,0.06156217,0.051255245,0.2424567,0.05313936,0.12593417,0.04872206,0.050480895,0.31571168,0.0883987,0.063988134,0.1423329,0.15283982,204,1.9406,True,1.9405999999999999
73,COC1CCN(CC1)C(=O)C2=CC=C3C(=C2)C4=CC=CC=C4C3=O,COC1CCN(C(=O)c2ccc3c(c2)-c2ccccc2C3=O)CC1,-9.098,3.149000000000002,0.7282780658183419,2.0335552120167737,321.3760000000001,0,3,2,46.61,4,24,0.3415126,0.1468859,True,0.7535957899529916,reward_results_22.csv,0.047356118,0.032978542,0.30217373,0.12516816,0.18257347,0.061996665,0.04459584,0.31977695,0.077190004,0.07167367,0.3415126,0.15563515,72,3.149000000000002,True,3.149000000000002
26,CC(=O)CC1=CC=CC(=C1)C2=CC=C(N=C2)C=CN=C3[NH1]C(=O)NC3=C,C=C1NC(=O)NC1=NC=Cc1ccc(-c2cccc(CC(C)=O)c2)cn1,-9.098,3.075800000000001,0.8725569681338763,3.3070035019376736,346.3900000000001,2,4,5,83.45,3,26,0.4019409,0.16015117,True,0.7767256097334244,reward_results_18.csv,0.044550464,0.039585896,0.4019409,0.08707614,0.15635417,0.06341978,0.061536144,0.38473147,0.11078603,0.10596262,0.29375592,0.17211449,25,3.075800000000001,True,3.075800000000001
248,COC(OC)C1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)NC3C=CC(=N3)C#N,COC(OC)c1cccc(-c2ccc(C(=O)NC3C=CC(C#N)=N3)nc2)c1,-9.097,2.63028,0.7969834277440956,3.693175686104034,362.38900000000007,1,6,6,96.6,3,27,0.30260277,0.10049704,True,0.8663703043403201,reward_results_28.csv,0.03277913,0.019302065,0.30260277,0.072344206,0.10573296,0.03270967,0.03314842,0.23130697,0.052262533,0.0606379,0.17615686,0.086980976,247,2.63028,True,2.63028
20,CC(C)[C@H1](NS(=O)(=O)C1=CC=C(C#N)C=C1)C(=O)NCC2=CC=CC(=C2)C3=NC=CC=C3C#N,CC(C)[C@H](NS(=O)(=O)c1ccc(C#N)cc1)C(=O)NCc1cccc(-c2ncccc2C#N)c1,-9.096,3.1112600000000015,0.515905297289173,2.901206916378813,473.5580000000002,2,6,8,135.74,3,34,0.1264065,0.046304017,True,0.765337756097916,reward_results_9.csv,0.03989341,0.016433664,0.061010644,0.034211963,0.1264065,0.024894414,0.019622019,0.09758632,0.019264584,0.025219515,0.063502155,0.027603028,19,3.111260000000001,True,3.1112600000000015
183,CCC1=CC(=O)NC2=CC=C(C=C12)C3=CC=C(N=C3)C(=O)NCC(O)=O,CCc1cc(=O)[nH]c2ccc(-c3ccc(C(=O)NCC(=O)O)nc3)cc12,-9.096,1.9668999999999994,0.650463080578139,2.3071618393056,351.36200000000014,3,4,5,112.15,3,26,0.17184645,0.06331352,True,0.7889545812515909,reward_results_13.csv,0.054567423,0.028822146,0.17184645,0.02542068,0.10727108,0.024422426,0.024108475,0.14912254,0.04012659,0.027272182,0.050532952,0.056249358,182,1.9668999999999996,True,1.9668999999999994
80,COC1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)NCC3=CC=CC(=C3)C(N)=O,COc1cccc(-c2ccc(C(=O)NCc3cccc(C(N)=O)c3)nc2)c1,-9.096,2.7860999999999994,0.7057684465908264,1.9384973904094505,361.40100000000007,2,4,6,94.31,3,27,0.17965822,0.04582573,True,0.8464443313488934,reward_results_20.csv,0.03412348,0.010916894,0.17965822,0.01847115,0.10696437,0.015392506,0.012415106,0.07478296,0.018549068,0.01656916,0.0447196,0.017346177,79,2.7861,True,2.7860999999999994
113,C[C@@H1](C1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)NC3CCCCC3)NC(=O)NC,CNC(=O)N[C@@H](C)c1cccc(-c2ccc(C(=O)NC3CCCCC3)nc2)c1,-9.094,3.8011000000000017,0.7376783469413364,2.652926192505099,380.4920000000002,3,3,5,83.12,3,28,0.15798454,0.071212485,True,0.5156904227544564,reward_results_29.csv,0.032846384,0.013842165,0.15798454,0.055125043,0.14126128,0.0326112,0.023560204,0.1459835,0.031402662,0.043177553,0.13578816,0.040967222,112,3.8011000000000017,True,3.8011000000000017
226,CO[C@@H1]1CCC[C@H1]1NC(=O)C2=CC=CC(=C2)C3=CC=C4[NH1]C(=O)[NH1]C4=C3,CO[C@@H]1CCC[C@H]1NC(=O)c1cccc(-c2ccc3[nH]c(=O)[nH]c3c2)c1,-9.094,2.8205,0.6753875392270254,3.002684765229347,351.40600000000006,3,3,4,86.97999999999999,4,26,0.40522107,0.168842,True,0.8398033444905527,reward_results_22.csv,0.062897675,0.042700592,0.40522107,0.1476929,0.22705416,0.077528246,0.051717423,0.30627558,0.10474301,0.07711813,0.35333714,0.1698178,225,2.8205,True,2.8205
132,CC=1N=C(C)SC=1C2=CC=CC(=C2)C(=O)NC3=CC=C(N=C3)C(=O)NCC(N)C,Cc1nc(C)c(-c2cccc(C(=O)Nc3ccc(C(=O)NCC(C)N)nc3)c2)s1,-9.094,3.1512400000000005,0.5792508211656824,2.8217081633807553,409.51500000000016,3,6,6,110.0,3,29,0.47036058,0.11881152,True,0.7520753906455208,reward_results_10.csv,0.03912396,0.020917324,0.47036058,0.07334056,0.14284603,0.03712974,0.030718587,0.2221647,0.07569129,0.054523822,0.16901168,0.089909814,131,3.1512400000000005,True,3.1512400000000005
68,CCN1C(C)=CC(=O)N=C1C2=CC=CC(=C2)C3=CN=C4[NH1]C(=O)[NH1]C4=C3,CCn1c(C)cc(=O)nc1-c1cccc(-c2cnc3[nH]c(=O)[nH]c3c2)c1,-9.093,2.4702199999999994,0.5948722136972017,2.681870237904409,347.37800000000004,2,4,3,96.43,4,26,0.43112776,0.10718438,True,0.8704438983267065,reward_results_25.csv,0.043459184,0.023316061,0.43112776,0.08014086,0.10418353,0.027409183,0.029759467,0.20680055,0.066747375,0.043848027,0.12636796,0.103052616,67,2.4702199999999994,True,2.4702199999999994
243,O=C(N[C@@H1]1CCN2CCCC[C@@H1]12)C3=CC=C4C(=C3)C5=CC=CN=C5C4=O,O=C(N[C@@H]1CCN2CCCC[C@@H]12)c1ccc2c(c1)-c1cccnc1C2=O,-9.092,2.6496000000000004,0.7740977155825524,3.069763574945946,347.41800000000006,1,4,2,62.300000000000004,5,26,0.31976065,0.1352547,True,0.8635717876823299,reward_results_16.csv,0.053954843,0.03751269,0.28765938,0.12744598,0.12321116,0.04364536,0.039064292,0.31976065,0.0721581,0.057347056,0.25458577,0.20671123,242,2.6496000000000004,True,2.6496000000000004
4,C[C@@H1](O)[C@H1](O)C1=NC=CC(=N1)C2=CC=C3C(=C2)C4=CC=CC=C4C3=O,C[C@@H](O)[C@H](O)c1nccc(-c2ccc3c(c2)-c2ccccc2C3=O)n1,-9.092,2.7692000000000005,0.6026157896791265,3.1561764404363686,332.3590000000001,2,5,3,83.31,4,25,0.4902504,0.20355965,True,0.8483643074775415,reward_results_26.csv,0.0719783,0.054783653,0.4902504,0.18334404,0.24628367,0.08777891,0.05637315,0.37737602,0.12939847,0.079201445,0.41298556,0.25296226,3,2.7692000000000005,True,2.7692000000000005
86,[NH3+1][C@H1]1CCC[C@H1](C1)C(=O)NCC2=CC=CC(=C2)C3=CC=C4[NH1]C(=O)[NH1]C4=C3,[NH3+][C@H]1CCC[C@@H](C(=O)NCc2cccc(-c3ccc4[nH]c(=O)[nH]c4c3)c2)C1,-9.091,1.9400999999999997,0.5672300892300999,3.4713394151185017,365.45700000000005,4,2,4,105.38999999999999,4,27,0.18728991,0.08775997,True,0.7800793834085955,reward_results_22.csv,0.050455578,0.026061375,0.18728991,0.07558807,0.14642182,0.03932299,0.03293778,0.17987843,0.04713226,0.046657708,0.14482714,0.07654664,85,1.9401,True,1.9400999999999997
108,CC1=CC=CC(C(=O)NC2=CC=CC(=C2)CC3=N[NH1]C(=O)[NH1]3)=C1,Cc1cccc(C(=O)Nc2cccc(Cc3n[nH]c(=O)[nH]3)c2)c1,-9.09,2.2495199999999995,0.6901475150866179,2.2466194932535544,308.34100000000007,3,3,4,90.63999999999999,3,23,0.15767866,0.045766175,True,0.8508395919894957,reward_results_26.csv,0.02647196,0.009175274,0.15767866,0.026913958,0.08887443,0.014629124,0.014263491,0.09001253,0.017922673,0.021146521,0.060024835,0.022080636,107,2.2495199999999995,True,2.2495199999999995
9,COC(C)(C)C1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)N3CC=CC(=N3)C#N,COC(C)(C)c1cccc(-c2ccc(C(=O)N3CC=CC(C#N)=N3)nc2)c1,-9.09,3.5216800000000026,0.8355437816774465,3.264427986129519,360.4170000000001,0,5,4,78.58,3,27,0.19003831,0.07760454,True,0.6173393521686289,reward_results_22.csv,0.02497716,0.013238646,0.18809795,0.060165107,0.09974372,0.026739767,0.024102489,0.19003831,0.03029611,0.04499946,0.17163229,0.057223417,8,3.5216800000000026,True,3.5216800000000026
32,CC(=O)NC1=CC=CC(=C1)C2=CC=C3[NH1]C(=CC3=C2)C(=O)NCC(O)=O,CC(=O)Nc1cccc(-c2ccc3[nH]c(C(=O)NCC(=O)O)cc3c2)c1,-9.09,2.6076999999999995,0.5659776307219028,2.106036022656495,351.36200000000014,4,3,5,111.28999999999999,3,26,0.29583547,0.102530934,True,0.8664382206380233,reward_results_13.csv,0.05992484,0.039992824,0.29583547,0.036962423,0.15982334,0.043961868,0.037486453,0.23241718,0.07695337,0.046820994,0.107275985,0.09291667,31,2.6076999999999995,True,2.6076999999999995
102,C[C@H1](OC1=CC=C(Cl)C=C1)NC(=O)C2=CC=C(N=C2)C3=CN=C4[NH1]C(=O)N(C)CC4=C3,C[C@@H](NC(=O)c1ccc(-c2cnc3c(c2)CN(C)C(=O)N3)nc1)Oc1ccc(Cl)cc1,-9.088,3.929100000000002,0.5893699595029152,3.1894578234728055,437.88700000000017,2,5,5,96.45,4,31,0.36438036,0.11588218,True,0.472162375055195,reward_results_23.csv,0.045063175,0.025259586,0.36438036,0.08559529,0.14146292,0.039773226,0.03607095,0.23418929,0.06997195,0.054755796,0.18982019,0.104243375,101,3.929100000000002,True,3.929100000000002
31,CCC1C=C(C=C1NC(=O)C2=CC=C3[NH1]C=NC3=C2)C(=O)N4C=CC(=N4)C#N,CCC1C=C(C(=O)n2ccc(C#N)n2)C=C1NC(=O)c1ccc2[nH]cnc2c1,-9.087,2.551380000000001,0.7298926672237807,3.9775479232743294,372.38800000000015,2,5,4,116.46000000000001,4,28,0.47714332,0.19249015,True,0.868522088710289,reward_results_27.csv,0.035444446,0.039811004,0.45894402,0.13423818,0.12186046,0.06305807,0.06950111,0.47714332,0.13980462,0.13087,0.36705235,0.27215415,30,2.551380000000001,True,2.551380000000001
236,C[C@H1]1CN(CC2=CC=C(C=C2)C3=CC=C4OC=CC4=C3)CCN1C(=O)C=O,C[C@H]1CN(Cc2ccc(-c3ccc4occc4c3)cc2)CCN1C(=O)C=O,-9.086,3.331400000000002,0.5276699839116645,2.920505364118327,362.42900000000014,0,4,4,53.760000000000005,4,27,0.21527241,0.090901285,True,0.6877060258465587,reward_results_14.csv,0.06333713,0.039519995,0.13670607,0.07043503,0.15979892,0.048250783,0.041521627,0.21527241,0.06291418,0.054439593,0.10481073,0.09380899,235,3.331400000000002,True,3.331400000000002
121,CN(C(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC=CC(=C3)C(=O)NCC(N)C,CC(N)CNC(=O)c1cccc(N(C)C(=O)c2ccc(Oc3ccccc3)cc2)c1,-9.086,3.8325000000000022,0.6278564753419442,2.4955269679109424,403.4820000000002,2,4,7,84.66,3,30,0.26649213,0.10299022,True,0.5038164791562608,reward_results_8.csv,0.03938669,0.018762937,0.26649213,0.06311489,0.22882956,0.052581064,0.030337399,0.17771299,0.049293697,0.05189674,0.2094062,0.048068378,120,3.832500000000002,True,3.8325000000000022
202,CCC1N[C@H1][C@H1](O1)C2=CC=CC(=C2)C3=CC=C4[NH1]C(=NC4=C3)C(N)=O,CCC1N[CH][C@@H](c2cccc(-c3ccc4[nH]c(C(N)=O)nc4c3)c2)O1,-9.086,2.8875899999999994,0.6832963742001598,3.8987806657884825,335.3870000000001,3,4,4,93.03,4,25,0.29323807,0.07895049,True,0.8241887910955141,reward_results_28.csv,0.049806546,0.020466737,0.29323807,0.047917392,0.13541158,0.024675744,0.01972247,0.14058545,0.0427744,0.025894847,0.08584068,0.06107205,201,2.8875899999999994,True,2.8875899999999994
19,CC(C1)[C@@H1]CN(O1)C(=O)C2=CC=C3C(=C2)C4=CC=CC=C4C3=O,CC1[CH]CN(C(=O)c2ccc3c(c2)-c2ccccc2C3=O)OC1,-9.086,3.125790000000002,0.693724766924772,3.297252634102982,306.34100000000007,0,3,1,46.61,4,23,0.38863128,0.1675568,True,0.7587153698394855,reward_results_24.csv,0.05371417,0.0365321,0.38661763,0.13467433,0.2213417,0.07085346,0.04641235,0.33552888,0.09296935,0.071295686,0.38863128,0.17211086,18,3.125790000000002,True,3.125790000000002
19,CCC(C1=CC=C(C=C1)C2=CC=CC(O)=C2)C(=O)NC3=CC=CC(=N3)C(N)=O,CCC(C(=O)Nc1cccc(C(N)=O)n1)c1ccc(-c2cccc(O)c2)cc1,-9.086,3.6854000000000022,0.6108870433266443,2.665005844403833,375.4280000000001,3,4,6,105.31,3,28,0.4018056,0.16448537,True,0.5557975342804682,reward_results_27.csv,0.045712464,0.035197776,0.35449645,0.10214205,0.26173648,0.0927599,0.05331835,0.32768732,0.08814897,0.09192947,0.4018056,0.11888956,18,3.685400000000002,True,3.6854000000000022
4,CCOC(=O)C1=CC=C(N=C1)C2=CC=CC(=C2)C3=CC=CC(C(N)=O)=C3,CCOC(=O)c1ccc(-c2cccc(-c3cccc(C(N)=O)c3)c2)nc1,-9.085,3.691200000000002,0.7143412408874023,1.9373700300041996,346.3860000000001,1,4,5,82.28,3,26,0.27218044,0.0748482,True,0.5535382507373166,reward_results_8.csv,0.047972776,0.020202965,0.27218044,0.033895228,0.161991,0.029916717,0.022201503,0.119849965,0.03904603,0.028806385,0.08647783,0.035637558,3,3.691200000000002,True,3.691200000000002
153,C[C@H1]1CC[C@H1](CN1C(=O)C2=CC=CC(=C2)C3=CC=CC=C3C)N4C=C[NH1]C4,Cc1ccccc1-c1cccc(C(=O)N2C[C@H](N3C=CNC3)CC[C@@H]2C)c1,-9.083,3.9890200000000027,0.8978608276327982,3.4593624920415795,361.4890000000001,1,3,3,35.580000000000005,4,27,0.16612284,0.07604505,True,0.4528312879460602,reward_results_19.csv,0.04933776,0.024143603,0.08876644,0.07755004,0.13959986,0.040382914,0.03346227,0.16612284,0.029194254,0.048423126,0.15549435,0.060063187,152,3.9890200000000022,True,3.9890200000000027
46,CC1=CC=CC=C1C2=CC=C(N=C2)C(=O)NCC3=CC=NC(=N3)C#N,Cc1ccccc1-c1ccc(C(=O)NCc2ccnc(C#N)n2)nc1,-9.082,2.6487,0.7942468606522396,2.3648089284843348,329.36300000000006,1,5,4,91.56,3,25,0.23013438,0.05655415,True,0.8613644677158736,reward_results_23.csv,0.035363488,0.013765328,0.23013438,0.03327125,0.09170595,0.017047146,0.017275978,0.10356093,0.02927411,0.024328962,0.050170634,0.032751616,45,2.6487,True,2.6487
140,C[C@@H1](OC1=CC=C2C=CC=CC2=C1)NC3=CNN=CC(C(N)=O)=CC=N3,C[C@H](Nc1c[nH]ncc(C(N)=O)ccn1)Oc1ccc2ccccc2c1,-9.082,3.0180999999999996,0.6140227506270094,3.5263962466869936,349.3940000000001,3,5,5,105.92,3,26,0.28509462,0.06275563,True,0.7902962949673414,reward_results_13.csv,0.036310725,0.012717163,0.28509462,0.031408988,0.12237915,0.0189956,0.015676573,0.094868824,0.030335968,0.023101851,0.055536766,0.0266413,139,3.0181,True,3.0180999999999996
72,O=C(N[C@H1]1CCCN(C1)C=2C=C[NH1]N=2)C3=CN=C4C=CC=CC4=C3,O=C(N[C@H]1CCCN(c2cc[nH]n2)C1)c1cnc2ccccc2c1,-9.082,2.3567,0.7764770795153428,2.994507272525844,321.38400000000007,2,4,3,73.91,4,24,0.31370705,0.093914576,True,0.861848193750713,reward_results_9.csv,0.045124892,0.023102159,0.31370705,0.077817686,0.12008844,0.03032976,0.03106766,0.18770823,0.06507149,0.046598766,0.09919075,0.08716813,71,2.3567,True,2.3567
211,O=C(NC1=CC=C(F)C=C1)C2=CC=C3C(=C2)C=CN=C[NH1]C(=O)NC3,O=C1NC=NC=Cc2cc(C(=O)Nc3ccc(F)cc3)ccc2CN1,-9.079,2.8898,0.7867188413143743,3.2152812301729234,338.34200000000004,3,3,2,82.59,3,25,0.269372,0.10191384,True,0.8221525909921479,reward_results_24.csv,0.043920413,0.027026061,0.269372,0.054339483,0.13243654,0.03899053,0.038421888,0.24074143,0.059554163,0.05587423,0.17184669,0.09044269,210,2.8898,True,2.8898
214,O=S(=O)(C1=CC=CO1)NC2=CC=CC(=C2)C3=CN=C4[NH1]C(=O)[NH1]C4=C3,O=c1[nH]c2cc(-c3cccc(NS(=O)(=O)c4ccco4)c3)cnc2[nH]1,-9.078,2.3119999999999994,0.5180106428197357,2.648357005407412,356.36300000000006,3,5,4,120.85,4,25,0.25344452,0.09573328,True,0.8563986547111999,reward_results_25.csv,0.053534333,0.030731032,0.25344452,0.0642712,0.14912535,0.037874237,0.033659145,0.19605632,0.055648435,0.038460143,0.14926103,0.08673363,213,2.3119999999999994,True,2.3119999999999994
100,COCC1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)NCC3=CC(=N[NH1]3)C#N,COCc1cccc(-c2ccc(C(=O)NCc3cc(C#N)n[nH]3)nc2)c1,-9.077,2.4197799999999994,0.7125335909690813,2.590481181771354,347.37800000000004,2,5,6,103.69,3,26,0.2566046,0.067624964,True,0.8650260313599495,reward_results_25.csv,0.03690634,0.01604053,0.2566046,0.04457327,0.09812491,0.02122848,0.020652764,0.13052437,0.036248054,0.030602435,0.0739759,0.046017926,99,2.41978,True,2.4197799999999994
151,CC[NH2+1][C@H1]1CC[C@H1](CN1)C(=O)NC2=CC=C3C(=C2)C4=CC=CC=C4C3=O,CC[NH2+][C@H]1CC[C@@H](C(=O)Nc2ccc3c(c2)-c2ccccc2C3=O)CN1,-9.076,1.7454999999999998,0.670986387387618,3.6914533806139627,350.4420000000001,3,3,4,74.81,4,26,0.345262,0.15225905,True,0.7134156511365801,reward_results_27.csv,0.050587803,0.035686944,0.31257787,0.1311409,0.17206368,0.059189,0.04312655,0.345262,0.080211364,0.07143663,0.33499113,0.1908346,150,1.7454999999999998,True,1.7454999999999998
117,O=C(N1CCCC12CNC2)C3=CC=CC(=C3)C4=CC=C5C(=C4)OCO5,O=C(c1cccc(-c2ccc3c(c2)OCO3)c1)N1CCCC12CNC2,-9.075,2.6603000000000003,0.9160049821276531,2.957641135336253,336.39100000000013,1,4,2,50.80000000000001,5,25,0.18201745,0.06826486,True,0.8586445103331396,reward_results_9.csv,0.049255565,0.027131906,0.13171966,0.053775534,0.09166886,0.025120763,0.025959238,0.18201745,0.034367196,0.033583835,0.082046725,0.082531594,116,2.6603000000000003,True,2.6603000000000003
211,CC[C@@H1](C)C(=O)NCC1=CC=C(N=C1)C2=CC=CC(=C2)C=C3N=C[NH1]C(=O)C3=NC#N,CC[C@@H](C)C(=O)NCc1ccc(-c2cccc(C=C3N=CNC(=O)C3=NC#N)c2)nc1,-9.075,2.8319800000000006,0.7063237737303728,3.5943870192770024,414.46900000000016,2,6,6,119.6,3,31,0.37338734,0.15042011,True,0.8333607334848553,reward_results_29.csv,0.03583539,0.03133272,0.3409179,0.09567426,0.14234585,0.05915975,0.05638652,0.37338734,0.10140134,0.10413114,0.2962897,0.16817951,210,2.8319800000000006,True,2.8319800000000006
141,CC1=CC=C(C=C1NC(=O)C2=CC=CC(=C2)C3=CN=CN=C3)C(N)=O,Cc1ccc(C(N)=O)cc1NC(=O)c1cccc(-c2cncnc2)c1,-9.075,2.8032200000000005,0.767293721059687,1.9842241505861775,332.3630000000001,2,4,4,97.97,3,25,0.38431063,0.08559058,True,0.8387358269723664,reward_results_21.csv,0.03471972,0.015259487,0.38431063,0.040669914,0.13198735,0.025743026,0.021411765,0.14281802,0.04538075,0.031980425,0.10812475,0.044681095,140,2.8032200000000005,True,2.8032200000000005
125,O=C(C1=CC=CC(=C1)C2=CC=C(N=C2)C(=O)N3CC=CC(=N3)C#N)N,N#CC1=NN(C(=O)c2ccc(-c3cccc(C(N)=O)c3)cn2)CC=C1,-9.074,1.7390799999999997,0.922534046385083,3.0356211170000433,331.33500000000004,1,5,3,112.44,3,25,0.14001611,0.049146697,True,0.7107697318271904,reward_results_19.csv,0.037111927,0.019585412,0.14001611,0.017864594,0.070425935,0.015656048,0.01744138,0.13844676,0.026424654,0.02195194,0.041377775,0.0434578,124,1.7390799999999995,True,1.7390799999999997
248,O=C(NCC1=CC=C(C=C1)C2=CC=CN=C2)C3=CC=CC(=C3)C(=O)NC,CNC(=O)c1cccc(C(=O)NCc2ccc(-c3cccnc3)cc2)c1,-9.074,3.0382000000000007,0.7465566091074181,1.8105384125405823,345.4020000000001,2,3,5,71.09,3,26,0.19425704,0.055601448,True,0.7828787322542368,reward_results_26.csv,0.033992227,0.011332223,0.19425704,0.02767104,0.14195003,0.021754615,0.015509144,0.08612912,0.02290127,0.02267128,0.06969155,0.019357776,247,3.0382000000000007,True,3.0382000000000007
164,C[C@@H1](C(=O)NC1=CC=CC(=C1)C#N)C2=CC=CC(=C2)C=C3N=C[NH1]C3,C[C@@H](C(=O)Nc1cccc(C#N)c1)c1cccc(C=C2CNC=N2)c1,-9.074,3.2728800000000016,0.9029686511562601,3.3774408455575404,330.391,2,4,4,77.28,3,25,0.2876437,0.12904586,True,0.7065401506332487,reward_results_26.csv,0.042934142,0.031635575,0.24264109,0.09449372,0.16973326,0.06544697,0.058081295,0.2876437,0.07166976,0.09675473,0.27757618,0.10993984,163,3.2728800000000016,True,3.2728800000000016
