ID,SMILES,Canonical_SMILES,Docking,LogP,QED,SAS,MW,HBD,HBA,RotatableBonds,TPSA,RingCount,HeavyAtomCount,Toxicity_max,Toxicity_mean,NonToxic_12_Tox21,Fitness,source_file,ToxProb_NR-AR,ToxProb_NR-AR-LBD,ToxProb_NR-AhR,ToxProb_NR-Aromatase,ToxProb_NR-ER,ToxProb_NR-ER-LBD,ToxProb_NR-PPAR-gamma,ToxProb_SR-ARE,ToxProb_SR-ATAD5,ToxProb_SR-HSE,ToxProb_SR-MMP,ToxProb_SR-p53,ValidMol,LogP_calc,LogP_original
36,C=C1CNC(=O)C1C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNCC5,C=C1CNC(=O)C1c1cccc(-c2c[nH]c3ccc(N4CCNCC4)cc23)c1,-10.5,3.014100000000001,0.6196233564178572,3.284045324775267,372.4720000000002,3.0,3.0,3.0,60.160000000000004,5.0,28.0,0.3124018,0.13464725,True,0.8557808203576944,docking_results_16.csv,0.06297669,0.04527952,0.301302,0.10874663,0.1447999,0.052021395,0.05122458,0.3124018,0.097360656,0.07146565,0.18438675,0.18380149,True,3.014100000000001,3.014100000000001
64,O=C1CCO[P@@](=N1)C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNCC5,O=C1CCO[P](c2cccc(-c3c[nH]c4ccc(N5CCNCC5)cc34)c2)=N1,-10.5,3.3972000000000016,0.6695327078592891,3.8415545451464332,393.40700000000027,2.0,4.0,3.0,69.72,5.0,28.0,0.32021806,0.10798931,True,0.7166032142392468,docking_results_15.csv,0.054319274,0.03293242,0.32021806,0.079580426,0.1208242,0.033750124,0.03461688,0.24396019,0.072339736,0.045755345,0.12166311,0.13591199,True,3.3972000000000016,3.3972000000000016
240,COC1=CC=CC=C1C2=C[NH1]C3=CC=C(C=C23)N4CCN(C(N)=O)CC4C#N,COc1ccccc1-c1c[nH]c2ccc(N3CCN(C(N)=O)CC3C#N)cc12,-10.5,2.9363799999999998,0.7352058522915803,3.105039461735867,375.4320000000002,2.0,4.0,3.0,98.38,4.0,28.0,0.32659748,0.120221786,True,0.8778883167800707,docking_results_21.csv,0.054827485,0.03787796,0.32659748,0.081889614,0.1380008,0.04455991,0.044095695,0.2752021,0.09364417,0.061167296,0.13899177,0.14580718,True,2.9363799999999998,2.93638
194,CC(C)(C)NC(=O)C1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNCC4,CC(C)(C)NC(=O)c1cccc(-c2c[nH]c3ccc(N4CCNCC4)cc23)c1,-10.5,3.772800000000002,0.6520537905791027,2.367851198508818,376.50400000000025,3.0,3.0,3.0,60.160000000000004,4.0,28.0,0.32928854,0.12691164,True,0.5665286354892405,docking_results_13.csv,0.031530518,0.01778467,0.32928854,0.11720515,0.1736883,0.047868777,0.02938849,0.2654828,0.06183556,0.061660867,0.2860692,0.10113666,True,3.772800000000002,3.772800000000002
106,CC1CCC=C(C1)C2=C[NH1]C3=CC=C(C4=C23)N5CCNC(=O)C5C4,CC1CCC=C(c2c[nH]c3ccc4c(c23)CC2C(=O)NCCN42)C1,-10.5,3.2322000000000006,0.8469967482077178,3.791699596239221,321.42400000000004,2.0,2.0,1.0,48.13,5.0,24.0,0.33007106,0.13052335,True,0.7811155198874613,docking_results_24.csv,0.041308656,0.029325658,0.2335967,0.14336394,0.09970851,0.04223133,0.045891102,0.33007106,0.064108245,0.08138272,0.26525542,0.19003685,True,3.2322000000000006,3.2322000000000006
246,CC(C)C1=NC=CC(=N1)C2=C[NH1]C3=CC=C(C=C23)N4CC5N(C(=O)NC5=O)CC4,CC(C)c1nccc(-c2c[nH]c3ccc(N4CCN5C(=O)NC(=O)C5C4)cc23)n1,-10.5,2.4887000000000006,0.6703308734833329,3.260713497537896,390.44700000000023,2.0,5.0,3.0,94.22,5.0,29.0,0.3306804,0.13434719,True,0.9387471046201308,docking_results_15.csv,0.05641691,0.040822275,0.3306804,0.1036258,0.1299265,0.04434758,0.045117754,0.32301098,0.10209887,0.060650572,0.17021848,0.20525014,True,2.4887000000000006,2.4887000000000006
231,O=C(NC1=CC=CC(=C1)C(=O)N2CCC2)C3=CC=C4C=CC=CC4=C3,O=C(Nc1cccc(C(=O)N2CCC2)c1)c1ccc2ccccc2c1,-10.5,3.9380000000000033,0.7906548010952745,1.6649012361766413,330.38699999999994,1.0,2.0,3.0,49.410000000000004,4.0,25.0,0.3383677,0.13728414,True,0.5066847133766775,docking_results_22.csv,0.042544477,0.027763369,0.3383677,0.095159836,0.21413241,0.064779714,0.04725319,0.26815408,0.07476633,0.07307604,0.30357602,0.09783674,True,3.9380000000000033,3.9380000000000033
179,CC1=CC=C(F)C(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4,Cc1ccc(F)c(-c2c[nH]c3ccc(N4CCNC(=O)C4)cc23)c1,-10.5,3.2186200000000005,0.7606054644581184,2.3968261150268084,323.37100000000015,2.0,2.0,2.0,48.13,4.0,24.0,0.35173953,0.12315043,True,0.7861930006165463,docking_results_26.csv,0.045953706,0.028482975,0.35173953,0.1059135,0.12502898,0.038986493,0.041141853,0.27227098,0.073442444,0.06273628,0.19377382,0.13833457,True,3.2186200000000005,3.2186200000000005
195,CSC1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCN(C(N)=O)CC4,CSc1cccc(-c2c[nH]c3ccc(N4CCN(C(N)=O)CC4)cc23)c1,-10.5,3.757500000000002,0.6938628936401549,2.3638805663867366,366.49000000000024,2.0,3.0,3.0,65.36000000000001,4.0,26.0,0.36043322,0.14136969,True,0.5723590716824959,docking_results_14.csv,0.054877557,0.040259086,0.36043322,0.10422292,0.16215852,0.055377077,0.05067798,0.31870383,0.10943964,0.07456952,0.19774458,0.16797227,True,3.757500000000002,3.757500000000002
44,CC(C)COC1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4,CC(C)COc1cccc(-c2c[nH]c3ccc(N4CCNC(=O)C4)cc23)c1,-10.5,3.805900000000002,0.7247651946523487,2.4191869085835833,363.4610000000002,2.0,3.0,5.0,57.36,4.0,27.0,0.37212148,0.15042411,True,0.5540656519907624,docking_results_16.csv,0.051885333,0.034808464,0.37212148,0.124988586,0.19855739,0.064814694,0.04752883,0.31002152,0.0993272,0.07938476,0.2722677,0.14938346,True,3.805900000000002,3.805900000000002
192,CC1=CC=C(F)C(=C1)C2=C[NH1]C3=CC=C(C=C23)NCC4NC(=O)CNC4=O,Cc1ccc(F)c(-c2c[nH]c3ccc(NCC4NC(=O)CNC4=O)cc23)c1,-10.5,2.3089199999999988,0.5715817786450837,3.0958112505395983,366.39600000000013,4.0,3.0,4.0,86.02000000000001,4.0,27.0,0.37278846,0.13319753,True,0.926659304111928,docking_results_21.csv,0.05418354,0.034675233,0.37278846,0.09821263,0.15100503,0.047302395,0.044700373,0.28913337,0.08862023,0.065165125,0.19906582,0.15351833,True,2.3089199999999988,2.3089199999999988
172,COC1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCN(C(N)=O)CC4,COc1cccc(-c2c[nH]c3ccc(N4CCN(C(N)=O)CC4)cc23)c1,-10.5,3.0442,0.7623242494590852,2.1833765663867375,350.4220000000002,2.0,3.0,3.0,74.59,4.0,26.0,0.3747589,0.12911247,True,0.8464967181048546,docking_results_18.csv,0.05598167,0.037788026,0.3747589,0.08380074,0.15737434,0.048257712,0.043091614,0.284954,0.10251545,0.060600743,0.1547923,0.14543411,True,3.0442,3.0442
37,O=C1CN(CC2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)C5=CN=CN=C5)CCN1,O=C1CN(Cc2cccc(-c3c[nH]c4ccc(-c5cncnc5)cc34)c2)CCN1,-10.5,3.223700000000001,0.5674774103550165,2.5163062453137126,383.45500000000015,2.0,4.0,4.0,73.91,5.0,29.0,0.38271496,0.13451053,True,,docking_results_0_add.csv,0.06313653,0.0411889,0.38271496,0.107448496,0.17289412,0.051895723,0.045324817,0.27323118,0.10892232,0.06215142,0.15340924,0.1518086,True,3.223700000000001,
235,CC1=CC(C)=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)NC4CNC(=O)CN4,Cc1cc(C)cc(-c2c[nH]c3ccc(NC4CNC(=O)CN4)cc23)c1,-10.5,2.90914,0.5952420624806943,3.336044691711386,334.4230000000001,4.0,3.0,3.0,68.95,4.0,25.0,0.39015126,0.11394479,True,0.8849497625619682,docking_results_15.csv,0.04119497,0.02058172,0.39015126,0.08460648,0.14928666,0.03518306,0.027861608,0.22982715,0.06294373,0.046948303,0.17729229,0.1014602,True,2.90914,2.90914
42,C[C@H1]1C[C@H1]1C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNC(=O)C5,C[C@H]1C[C@H]1c1cccc(-c2c[nH]c3ccc(N4CCNC(=O)C4)cc23)c1,-10.5,3.8945000000000025,0.7563709568648365,3.206108765229348,345.44600000000014,2.0,2.0,3.0,48.13,5.0,26.0,0.39679402,0.18880188,True,0.5218373909256695,docking_results_21.csv,0.06727737,0.052607376,0.3575174,0.18830006,0.22248617,0.089917034,0.065791234,0.38029632,0.114816785,0.10160986,0.39679402,0.22820899,True,3.8945000000000025,3.8945000000000025
250,CC1=CC=C(Cl)C(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4,Cc1ccc(Cl)c(-c2c[nH]c3ccc(N4CCNC(=O)C4)cc23)c1,-10.5,3.7329200000000027,0.7469875646236533,2.3949197605117583,339.8260000000002,2.0,2.0,2.0,48.13,4.0,24.0,0.40287095,0.14306094,True,0.581811683063797,docking_results_22.csv,0.04389618,0.02972224,0.40287095,0.1235498,0.13723429,0.04581506,0.047076497,0.31277028,0.08752538,0.07530308,0.24806122,0.16290626,True,3.7329200000000027,3.7329200000000022
60,CC1=CC=CC=C1C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4C,Cc1ccccc1-c1c[nH]c2ccc(N3CCNC(=O)C3C)cc12,-10.5,3.468020000000002,0.7596803227847165,2.840277680929443,319.408,2.0,2.0,2.0,48.13,4.0,24.0,0.41711187,0.1462249,True,0.6879458172237177,docking_results_25.csv,0.0461979,0.027812196,0.41711187,0.13179246,0.17958602,0.053769372,0.042504966,0.28748953,0.08403872,0.07256566,0.27674577,0.13508426,True,3.468020000000002,3.468020000000002
202,CC1=CC=C(Cl)C(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4NO,Cc1ccc(Cl)c(-c2c[nH]c3ccc(N4CCNC(=O)C4NO)cc23)c1,-10.5,3.037820000000001,0.5341646496585902,3.3136930593435174,370.84000000000015,4.0,4.0,3.0,80.39,4.0,26.0,0.41830024,0.16379802,True,0.8484961523957195,docking_results_23.csv,0.049570754,0.034541503,0.41830024,0.15371981,0.16006325,0.054913666,0.04956398,0.35038558,0.09892011,0.07837999,0.30776727,0.20945004,True,3.037820000000001,3.037820000000001
24,CC1=CC2=CC=C(N=C2N=C1N)CCC3=CC=C4C=CC(C(N)=O)=CC4=C3,Cc1cc2ccc(CCc3ccc4ccc(C(N)=O)cc4c3)nc2nc1N,-10.5,3.5577200000000015,0.5843551423276343,2.4716660217780824,356.4290000000001,2.0,4.0,4.0,94.88999999999999,4.0,27.0,0.4213048,0.10336539,True,0.6514933845554735,docking_results_3.csv,0.0412907,0.020850204,0.4213048,0.06365678,0.1337399,0.031311035,0.027097654,0.18665138,0.056388903,0.04041568,0.14432785,0.07334978,True,3.5577200000000015,3.557720000000001
187,CC1=CC([O-1])=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCNC(=O)C4,Cc1cc([O-])cc(-c2c[nH]c3ccc(N4CCNC(=O)C4)cc23)c1,-10.5,2.1531199999999995,0.7598902271246861,2.939370596632159,320.3720000000001,2.0,3.0,2.0,71.19,4.0,24.0,0.42814037,0.15677297,True,0.8996364505267564,docking_results_24.csv,0.055115156,0.03999331,0.42814037,0.1209164,0.15790051,0.05636225,0.052697606,0.33758125,0.10801995,0.078397125,0.25694615,0.18920542,True,2.1531199999999995,2.1531199999999995
177,CC[C@H1]1COCC(=N1)C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNCC5,CC[C@H]1COCC(c2cccc(-c3c[nH]c4ccc(N5CCNCC5)cc34)c2)=N1,-10.5,3.8424000000000014,0.7139630107590531,3.3633347187375424,388.51500000000027,2.0,4.0,4.0,52.65,5.0,29.0,0.42835447,0.15925334,True,0.5405791221580097,docking_results_17.csv,0.056991458,0.03785044,0.42835447,0.15588999,0.16663726,0.05684599,0.047970723,0.3223793,0.10934761,0.07794107,0.25491118,0.19592087,True,3.8424000000000014,3.842400000000002
183,O=C1C[NH1]N=C(C1)CC2=CC=CC(=C2)C3=CN=C4[NH1]C=CC4=C3,O=C1CNN=C(Cc2cccc(-c3cnc4[nH]ccc4c3)c2)C1,-10.5,2.6908000000000003,0.7813313558091394,3.0354209946932906,304.35300000000007,2.0,4.0,3.0,70.14,4.0,23.0,0.42892262,0.1323121,True,0.9266945070209408,docking_results_20.csv,0.058683064,0.035561748,0.42892262,0.10394497,0.15960664,0.047482282,0.04663173,0.24899986,0.09879885,0.06605488,0.16425835,0.12880015,True,2.6908000000000003,2.6908000000000003
58,CC1=CC(F)=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)NC4CNC(=O)NC4=O,Cc1cc(F)cc(-c2c[nH]c3ccc(NC4CNC(=O)NC4=O)cc23)c1,-10.5,2.9023199999999996,0.5846110459248659,3.175122996973456,352.36900000000014,4.0,3.0,3.0,86.02000000000001,4.0,26.0,0.4296293,0.14627142,True,0.8866586497671568,docking_results_14.csv,0.04685817,0.030775614,0.4296293,0.109076925,0.14504312,0.04665213,0.04430803,0.31444216,0.08632566,0.06862121,0.26668957,0.16683523,True,2.9023199999999996,2.90232
158,CCOC1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)NC(=O)CN4CCN(N)CC4,CCOc1cccc(-c2c[nH]c3ccc(NC(=O)CN4CCN(N)CC4)cc23)c1,-10.5,2.6634,0.5607312513615388,2.357652284158588,393.49100000000027,3.0,5.0,6.0,86.62,4.0,29.0,0.43556675,0.15300404,True,0.9298975183789192,docking_results_14.csv,0.050723124,0.03588358,0.43556675,0.11860367,0.17065136,0.055016074,0.043790553,0.33614507,0.11889364,0.07457981,0.2129084,0.18328637,True,2.6634,2.6634
211,N#CC1=C(O)C=C2C=CC(=CC12)C3=CC=CC(=C3)C(=O)N4CCNCC4,N#CC1=C(O)C=C2C=CC(c3cccc(C(=O)N4CCNCC4)c3)=CC21,-10.5,2.5770800000000005,0.8636987748942246,3.5646144065368652,345.40200000000016,2.0,4.0,2.0,76.36,4.0,26.0,0.44741103,0.1114778,True,0.93680085084235,docking_results_29.csv,0.06553997,0.084023155,0.045233626,0.055164564,0.08079494,0.061430667,0.046433575,0.44741103,0.047708355,0.09705218,0.1361869,0.17075484,True,2.5770800000000005,2.5770800000000005
177,CCC1=CC=C(O1)C2=C[NH1]C3=CC=C(C4=C23)N5CCNC(=O)C5C4,CCc1ccc(-c2c[nH]c3ccc4c(c23)CC2C(=O)NCCN42)o1,-10.5,2.8512000000000013,0.7628193555168902,3.3200840067775097,321.38,2.0,3.0,2.0,61.27,5.0,24.0,0.4523981,0.16243081,True,0.8986850934771771,docking_results_22.csv,0.05301789,0.038296003,0.4523981,0.14903478,0.121752374,0.04665126,0.051280778,0.35270002,0.09987392,0.077404246,0.27543437,0.23132595,True,2.8512000000000013,2.8512000000000013
199,COC(=O)C1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C4=C23)N5CCNCC5=N4,COC(=O)c1cccc(-c2c[nH]c3ccc4c(nc5n4CCNC5)c23)c1,-10.5,3.0744000000000007,0.5472972180481159,2.7755015542409893,346.39000000000016,2.0,4.0,2.0,71.94,5.0,26.0,0.47176573,0.12759984,True,0.8368112513325866,docking_results_26.csv,0.047452323,0.029295852,0.47176573,0.09345418,0.1233046,0.033862837,0.032990854,0.26042166,0.08479647,0.04616884,0.16128768,0.14639708,True,3.0744000000000007,3.0744000000000007
176,CC(C)C1=CC(=CC=N1)C2=C[NH1]C3=CC=C(C=C23)N4CCNCC4,CC(C)c1cc(-c2c[nH]c3ccc(N4CCNCC4)cc23)ccn1,-10.5,3.762900000000002,0.7720408645752583,2.46598203475925,320.44000000000017,2.0,3.0,3.0,43.95,4.0,24.0,0.47547933,0.15213175,True,0.5702964458171753,docking_results_11.csv,0.040762216,0.024051951,0.47547933,0.15335155,0.1647808,0.04901311,0.036380384,0.2946568,0.09399517,0.07052864,0.2714048,0.15117611,True,3.762900000000002,3.762900000000002
114,C1N(CCC1F)C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNCC5,FC1CCN(c2cccc(-c3c[nH]c4ccc(N5CCNCC5)cc34)c2)C1,-10.5,3.7927000000000017,0.7419872227399128,2.9669244173727645,364.4680000000002,2.0,3.0,3.0,34.300000000000004,5.0,27.0,0.48566332,0.22606492,True,0.5590103056546831,docking_results_26.csv,0.058560956,0.051149435,0.48566332,0.24799238,0.19619778,0.09014239,0.075489074,0.46553338,0.17237853,0.13022204,0.41838047,0.3210693,True,3.7927000000000017,3.7927000000000017
87,O=C(CC1=CC=CC(O)=C1)C2=CC=C3C(=C2)C(=O)N=C3C4=CC=CC(=C45)NCNCC5,O=C(Cc1cccc(O)c1)c1ccc2c(c1)C(=O)N=C2c1cccc2c1CCNCN2,-10.5,3.323900000000001,0.5731862635033007,2.937999088217783,411.4610000000002,3.0,5.0,4.0,90.78999999999999,5.0,31.0,0.48624742,0.19898301,True,0.7457971869622434,docking_results_19.csv,0.05625103,0.048335295,0.44770595,0.15231377,0.21366261,0.08935266,0.05363943,0.42633748,0.09819067,0.0945004,0.48624742,0.22125946,True,3.323900000000001,3.323900000000001
217,CC(C1)NC2=CC=C(C(N)=O)C=C2C=3[NH1]C4=CC=C(Cl)C=C4C=3CC1=O,CC1CC(=O)Cc2c([nH]c3ccc(Cl)cc23)-c2cc(C(N)=O)ccc2N1,-10.5,3.9029000000000016,0.6090306256536336,3.5828607103329366,367.8360000000001,3.0,3.0,1.0,87.97999999999999,4.0,26.0,0.4923307,0.13829821,True,0.5188751228026656,docking_results_6.csv,0.043697316,0.02585899,0.4923307,0.096779466,0.15045558,0.041950192,0.034666862,0.2613104,0.077742845,0.05512877,0.25264615,0.12701136,True,3.9029000000000016,3.9029000000000016
240,COC1=CC(F)=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CC5NC(=O)CNC5=N4,COc1cc(F)cc(-c2c[nH]c3ccc(N4CC5NC(=O)CNC5=N4)cc23)c1,-10.5,2.2040999999999995,0.6517533450381207,3.6113345472059546,379.39500000000015,3.0,5.0,3.0,81.75,5.0,28.0,0.49828678,0.15627883,True,0.9100669923328664,docking_results_18.csv,0.0493649,0.0334422,0.49828678,0.11905025,0.12334563,0.041160464,0.0435852,0.3416296,0.098309,0.065488786,0.24740155,0.2142816,True,2.2040999999999995,2.2040999999999995
135,O=C(C1=CC=CC(=C1)NCC2=CC=CC(=C2)C(F)(F)F)N3N=CC(=O)[NH1]C3=O,O=C(c1cccc(NCc2cccc(C(F)(F)F)c2)c1)n1ncc(=O)[nH]c1=O,-10.4,2.2509999999999994,0.7123670987729773,2.468275000283965,390.3210000000001,2.0,5.0,4.0,96.85,3.0,28.0,0.09647449,0.03755456,True,0.9059352970278476,docking_results_5.csv,0.027183156,0.011112824,0.07155172,0.027066095,0.06841001,0.013228821,0.014498046,0.09647449,0.012497435,0.01809452,0.06315116,0.027386475,True,2.2509999999999994,2.2509999999999994
37,O=S(=O)(C1=CC=C2C(=C1)CCCN2)C3=CC=CC4=C(N5CCNCC5)N=CN=C34,O=S(=O)(c1ccc2c(c1)CCCN2)c1cccc2c(N3CCNCC3)ncnc12,-10.4,2.2302999999999997,0.685879265035049,2.7119995821547107,409.5150000000002,2.0,7.0,3.0,87.22000000000001,5.0,29.0,0.096477956,0.032608088,True,0.9025015282065542,docking_results_8.csv,0.028241329,0.011079503,0.05918232,0.026930248,0.051249333,0.009554949,0.010883365,0.096477956,0.01061381,0.0139806345,0.04073064,0.03237298,True,2.2302999999999997,2.2303
162,CC(=O)C1=CC=C(C)C(=C1)C2=CC=CC(=C2)C(=O)N(C)C=CC3=C(NS(=O)(=O)NC3)C,CC(=O)c1ccc(C)c(-c2cccc(C(=O)N(C)C=CC3=C(C)NS(=O)(=O)NC3)c2)c1,-10.4,3.1619200000000003,0.6998152448975834,3.276783522606922,439.53700000000015,2.0,4.0,5.0,95.58000000000001,3.0,31.0,0.122315355,0.039941985,True,0.795984813791818,docking_results_9.csv,0.030803826,0.01470056,0.049717393,0.023169233,0.076493286,0.017551048,0.018066801,0.122315355,0.015268554,0.025751155,0.054042112,0.031424493,True,3.1619200000000003,3.1619200000000003
3,O=C(NC1=CC=CC=C1F)C2=CC=CC(=C2)C(=O)NC3CC4NCCC[C@@H1]4C3C,CC1C(NC(=O)c2cccc(C(=O)Nc3ccccc3F)c2)CC2NCCC[C@@H]21,-10.4,3.5844000000000014,0.7410796725669793,3.404995770898438,395.4780000000001,3.0,3.0,4.0,70.23,4.0,29.0,0.14185478,0.059938,True,0.6320548920427677,docking_results_14.csv,0.028729804,0.010676282,0.120867744,0.054019935,0.11541952,0.02388421,0.01765149,0.12042497,0.018381994,0.031070737,0.14185478,0.03627456,True,3.5844000000000014,3.5844000000000014
141,C1C=CC(C=C1C2=CC=C3C=CC=CC3=C2)[C@@H1]4CNCCN4C(=O)C(N)=O,NC(=O)C(=O)N1CCNC[C@H]1C1C=CCC(c2ccc3ccccc3c2)=C1,-10.4,2.085,0.6352316783188776,3.7326802435208677,361.4450000000002,2.0,3.0,2.0,75.43,4.0,27.0,0.14676951,0.050403323,True,0.8715467828029527,docking_results_23.csv,0.05249763,0.028742772,0.05063176,0.028184108,0.09995046,0.024587875,0.02494367,0.14676951,0.02701362,0.03138126,0.039402883,0.05073429,True,2.085,2.085
34,C1C=CC(C=C1C2=C[NH1]C3=CC=C(C=C23)C(=O)N)C4CCCNCC4,NC(=O)c1ccc2[nH]cc(C3=CC(C4CCCNCC4)C=CC3)c2c1,-10.4,3.6160000000000023,0.7498548330510743,3.7193704445029185,335.4510000000002,3.0,2.0,3.0,70.91,4.0,25.0,0.14731559,0.053409282,True,0.6194996318940067,docking_results_24.csv,0.03513395,0.017139928,0.09379878,0.04103036,0.07968926,0.020936746,0.020666266,0.14731559,0.022779638,0.033868898,0.07813331,0.0504187,True,3.6160000000000023,3.6160000000000014
230,N#CC(C#N)=C1CNC(=N1)C2=CC=CC(=C2)CC3=CC(=CC=C3)C(=O)N,N#CC(C#N)=C1CNC(c2cccc(Cc3cccc(C(N)=O)c3)c2)=N1,-10.4,2.02736,0.8277663100233357,3.0432679510021217,341.3740000000001,2.0,5.0,4.0,115.05999999999999,3.0,26.0,0.16462749,0.05360515,True,0.8562171225339038,docking_results_11.csv,0.03362202,0.020762285,0.09623733,0.025342764,0.079497896,0.022667255,0.024727354,0.16462749,0.028715935,0.035184935,0.06411312,0.047763407,True,2.02736,2.02736
238,O=C1C[NH1]N=C(C1)CC2=CC=CC(=C2)C3=CC=CC(=C3)C(=O)NO,O=C1CNN=C(Cc2cccc(-c3cccc(C(=O)NO)c3)c2)C1,-10.4,1.9334999999999998,0.5921984958789793,2.7657719344248015,323.35200000000003,3.0,5.0,4.0,90.79,3.0,24.0,0.18934317,0.076547876,True,0.8280584032016824,docking_results_27.csv,0.048664507,0.024247883,0.18934317,0.044750784,0.13945374,0.03303629,0.030031761,0.16475357,0.043514445,0.03934344,0.103394076,0.058040936,True,1.9334999999999998,1.9335
99,CC1[NH1+1]CCC[C@@H1]1C2=CC=CC(=C2)C3=C[NH1]C4=CC=C(C=C34)N5CCNCC5,CC1[NH+]CCC[C@@H]1c1cccc(-c2c[nH]c3ccc(N4CCNCC4)cc23)c1,-10.4,2.8596000000000004,0.6601790734134885,3.8761227944783956,374.5320000000002,3.0,3.0,3.0,46.660000000000004,5.0,28.0,0.19689342,0.0856052,True,0.8847102306078571,docking_results_21.csv,0.04351123,0.021186488,0.18270694,0.09381049,0.11623653,0.030184193,0.025497608,0.19689342,0.038678125,0.04156248,0.14438303,0.092611834,True,2.8596000000000004,2.8596000000000004
102,C1[NH1+1](CCC2=C1C=CC3=CC=CC=C23)C4=CC=CC(=C4)C(=O)NO,O=C(NO)c1cccc([NH+]2CCc3c(ccc4ccccc34)C2)c1,-10.4,2.2315,0.5010899264081542,3.7667826880961908,319.384,3.0,2.0,2.0,53.769999999999996,4.0,24.0,0.2024182,0.08800768,True,0.9027075500342938,docking_results_23.csv,0.034270126,0.01650867,0.19631237,0.07490197,0.15207586,0.036975134,0.027918842,0.17915641,0.033937313,0.044984773,0.2024182,0.05663245,True,2.2315,2.2315
199,N#CC1=C(N)N=CN=C1N2CCC(CC2)C3=NC(=CN=C3N4CCOCC4)C5=CC=CC(F)=C5,N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cnc2N2CCOCC2)CC1,-10.4,2.747180000000001,0.6269683808471006,2.864260812702737,460.5170000000002,1.0,9.0,4.0,117.08,5.0,34.0,0.2260415,0.08235797,True,0.9062249369327656,docking_results_3.csv,0.035655737,0.022222104,0.2260415,0.07340878,0.064051375,0.020057801,0.028269352,0.22507997,0.04994957,0.042874042,0.08010376,0.12058168,True,2.747180000000001,2.747180000000001
223,C1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCN5N=C(C(N)=O)N=C5C4,NC(=O)c1nc2n(n1)CCN(c1ccc3[nH]cc(-c4ccccc4)c3c1)C2,-10.4,2.5454999999999997,0.5885283716384774,2.7013623785858307,358.40500000000014,2.0,4.0,3.0,92.83,5.0,27.0,0.2274005,0.06482775,True,0.9254437379233122,docking_results_12.csv,0.040318355,0.020428821,0.2274005,0.037237864,0.08101923,0.01639798,0.019875288,0.15565866,0.0392119,0.023736691,0.048524603,0.06812306,True,2.5454999999999997,2.5455
49,O=CC1=CC=CC(=C1)C2=C[NH1]C3=CC=C(C=C23)N4CCC(CC4)N5CCNCC5,O=Cc1cccc(-c2c[nH]c3ccc(N4CCC(N5CCNCC5)CC4)cc23)c1,-10.4,3.5214000000000016,0.6717214966024145,2.558355082523015,388.51500000000027,2.0,4.0,4.0,51.370000000000005,5.0,29.0,0.24306604,0.09698337,True,0.6572551964782306,docking_results_14.csv,0.046339743,0.027844151,0.21013649,0.08545348,0.12701727,0.0357737,0.031342,0.24306604,0.062197547,0.049353696,0.125269,0.1200073,True,3.5214000000000016,3.5214000000000016
45,C1[C@@H1]CC(=O)NC2=CC=CC(CCNC(=O)CC3=CC=CC4=CC=CC=C34)=C2N1,O=C(Cc1cccc2ccccc12)NCCc1cccc2c1NC[CH]CC(=O)N2,-10.4,3.6995900000000015,0.6262000528124989,2.750868179439779,386.475,3.0,3.0,5.0,70.23,4.0,29.0,0.24691078,0.085462995,True,0.586762874936933,docking_results_4.csv,0.038638458,0.019211927,0.24691078,0.062091168,0.12110094,0.0313408,0.032719433,0.1804615,0.044017598,0.051159132,0.13370407,0.06420007,True,3.6995900000000015,3.6995900000000015
