SMILES,dataset
O=c1cc(C2CCNCC2)n2ncc(-c3nc(cs3)C3CCCCC3)c2[nH]1,crossdocked
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(OCC)c(OC)c1,zink
C=CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)[C@H]2c2ccc(C)cc2)cc1C,zink
CC(=O)N1CCc2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OCc1ccc(OC)cc1)[C@H]2c1cccs1,zink
C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)N1CCC[C@H]1C(=O)O,zink
O=C1C=C(c2ccc(Cl)cc2)C(=O)N1Nc1ccc(Cl)cc1Cl,chembl
COc1nc2ccc(CSc3ccc(C(=O)O)cn3)cc2nc1OC,chembl
C[C@@H]1CN([C@@H](CO1)c1ccc(F)cc1)c1ccc2OCC(=O)Nc2n1,crossdocked
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N(C)C,chembl
CCCCCCCCCn1c(N/N=C(/C)c2ccc(OC)cc2)nc2c1c(=O)[nH]c(=O)n2C,zink
Fc1ccccc1-c1cc2c3[nH]c4CNC(=O)c4c3ccc2cn1,crossdocked
C=CCOc1ccc(/C=c2\sc3nc(-c4cc5ccccc5cc4OC(C)=O)nn3c2=O)cc1,zink
N=c1c(S(=O)(=O)c2ccc(Cl)cc2)c2[nH]c3ccccc3nc-2n1N=Cc1ccccc1O,zink
O=C1NCN(c2ccccc2)C11CCN(CCCCc2nc3ccccc3s2)CC1,crossdocked
CC(=O)N1N=C(CC1c1c(C)nn(c1Cl)-c1ccc(cc1)S(N)(=O)=O)c1ccccc1,crossdocked
CCn1c(SCC(=O)c2ccc(Cl)cc2)nnc1C(C)C,chembl
Cc1c(sc2n(C)c(=O)n(CCCO)c(=O)c12)-c1ccc(Cl)c(Cl)c1,crossdocked
CCC1CCC(C)N(C[C@@H](O)CNS(=O)(=O)c2cccc3ccccc23)C1,chembl
C=CCN1C(=S)N(c2ccc(OC)cc2)C(=O)[C@H]1CC(=O)Nc1ccc(OCCC)cc1,zink
CNC1CCN(CC1)S(=O)(=O)N1CC[C@@H](C[C@@H]1C)NC(=O)c1cc(on1)C1CC1,crossdocked
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(C(=O)O)cn2C,chembl
CC(C)N1C[C@H]2CCN([C@H]2C1)c1ccc(cc1)-c1ccc(cc1)C#N,crossdocked
COc1cccc2cc(C(=O)C3=C(O)C(=O)N(CCCN(C)C)[C@H]3c3ccccc3F)oc12,zink
NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(F)cc2)cc1,crossdocked
O=C1CCCN2N=C(SCC(=O)Nc3cccc(F)c3)SC2=N1,chembl
CC(Oc1ccc(Cl)cc1OC1CNC1)c1cccc(OC(F)(F)F)c1,crossdocked
COC(=O)c1ccc([C@@H]2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2Cc2ccncc2)cc1,zink
CC(C)n1c(C)ncc1-c1nc(Nc2ccc(cc2)N2CCC[C@H]2C(=O)N(C)C)ncc1F,crossdocked
COC(=O)[C@@H]1CN(C(=O)OC)C[C@H]1c1ccc(OC)c(OC2CCCC2)c1,chembl
NC(=O)C1Cc2[nH]c(c(Nc3ccccc3)c2C(=O)C1)-c1ccncc1,crossdocked
COCC(=O)N1CCCC(C(=O)c2ccc(-c3ccccc3)cc2)C1,chembl
CC(C)Nc1nc2ccc(F)cc2n2c(O)nnc12,chembl
COC(=O)c1c(O[C@@H]2CC[C@@H](C)N(C2)C(=O)c2c(F)cccc2-n2nccn2)nccc1C#N,crossdocked
Nc1nc2CCN(C(c2s1)c1cc(Cl)ccc1OCC(O)=O)C(=O)OCc1ccccc1,crossdocked
Cc1ccc(NC(=O)Cc2ncc(C(F)(F)F)cc2Cl)cc1Cl,chembl
CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=C/C(=N\OCC(=O)NCc5ccccn5)CC[C@]4(C)[C@@H]3CC[C@@]21C,zink
CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccc(O)c(OC)c1,zink
FC(F)(F)c1ccc(NC(=O)c2cnc3n(ncc3c2Cl)C2CCOCC2)cc1,crossdocked
COCCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCC1)c1cccs1,chembl
Clc1ccc(OCC2CCCNC2)c2ccccc12,chembl
COc1cc(ccc1-c1cn[nH]c1)C(=O)N1CCCCC1c1ccccc1F,crossdocked
Cc1cc(Cn2nc(C)c3c(Cl)c(cnc23)C(=O)Nc2ccc(Cl)cc2)nn1C,crossdocked
NC(=O)c1cccc2CN(C3CCN(Cc4ccccn4)CC3)C(=O)c12,crossdocked
COc1cc(/C=N/N2C(=O)[C@H]3[C@H]4C=C[C@H]([C@H]3C2=O)[C@@H]2C[C@@H]42)ccc1OCc1ccccc1Cl,zink
CN1CC(CCC1=O)n1cc(-c2cncc(N)c2Cl)c2cc(C#N)c(C)cc12,crossdocked
CN(C)c1nc(N/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)nc(Nc2ccc(F)cc2)n1,zink
COc1cccc(-n2c(=O)[nH]c3cccnc32)c1,chembl
NS(=O)(=O)c1cc2c(cc1Cl)CNN(Cc1ccco1)C2=O,chembl
C=CCOc1ccc(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@@H]2c2ccc(OC)cc2)cc1,zink
C[C@@H]1CC[C@H](CN1C(=O)c1ccccc1-n1nccn1)N(C)c1cc(ccn1)C#N,crossdocked
Cn1[nH]c2nc(NC(=O)C3CC3)cc(Nc3ccc(cc3S(C)(=O)=O)C3CC3)c2c1=O,crossdocked
O=S1(=O)COCCN1Cc1ccc(F)c(C(F)(F)F)c1,chembl
CCCOC(=O)c1ccccc1NC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,crossdocked
CCN1C(=O)[C@H](CC(=O)Nc2ccccc2Br)S/C1=N\c1cccc(OC)c1,zink
COc1cc(CCc2nc(nn2C)N2CCCC2)nn2c(C)c(nc12)C(F)(F)F,crossdocked
Cc1noc(C)c1-c1ccc2NC(=O)C(N3CCCC(O)C3)(c3ccsc3)c2c1,crossdocked
CCOc1ccc([C@H]2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2CCCn2ccnc2)cc1OC,zink
CC(C)C(=O)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,chembl
C=C(C)CN1C(=O)N[C@](CC)(C2CCN(Cc3c[nH]nc3-c3ccc(Cl)cc3)CC2)C1=O,zink
COc1ccccc1OCC1CN(Cc2ccc(cc2)C(F)(F)F)CCO1,crossdocked
C=Cc1ccc2c(c1)CN(C(=O)Nc1ccc(C(=O)NCCC)cc1)C2,chembl
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCN(CC2)C2CCC2)cc1,crossdocked
COc1cccc(CNC(=O)N(C)c2nc(cs2)-c2ccncc2)c1,crossdocked
Cc1cccc(C)c1CN1C(=O)c2nnc(-c3cnccn3)n2C[C@@H]1C,chembl
Cc1nc2c(cc(CCc3nc(nn3C)N3CCCC3)nn2c1C)S(C)(=O)=O,crossdocked
C=C(CO[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)C(=O)OC,chembl
Nc1nnc(CSCc2ccccc2Cl)s1,chembl
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1coc2ccc(Cl)cc2c1=O,zink
C=CCO[C@H]1[C@H](NC(=O)C2CC2)c2ccccc2C12CCN(C(=O)COc1ccccc1Cl)CC2,zink
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc3c(c2)OCCO3)[C@H]1c1cccc(Cl)c1,zink
COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(F)cc3)C2)[C@@H]1c1cc(OC)c(OC)c(OC)c1,zink
COc1ccc(C(=O)NCC(=O)OCC(=O)NC(=O)c2ccc(C(C)(C)C)cc2)cc1OC,chembl
CCN1CCN(C[C@H]1C)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(C#N)c(F)c1C,crossdocked
Cc1ccc([C@H]2C(C(=O)c3ccc([N+](=O)[O-])cc3)=C(O)C(=O)N2CCCCCC(=O)O)cc1,zink
COc1ccc(CCN)cc1OCCc1ccccc1,chembl
CC[C@H](c1ccc(F)c(F)c1)n1c(S)nc(C(=O)OC)c1C(=O)OC,chembl
CC(C)(C)Cc1nc2cc(ccc2n1CC(C)(C)O)S(=O)(=O)C1CN(C1)C(N)=O,crossdocked
COc1ccc(-c2ccc(-c3cccc(O)c3)cc2)cn1,chembl
CC(C)(C)c1nc(N2CCC(C)(O)C2)c2ncn(Cc3cccc(Cl)c3)c2n1,crossdocked
CN(CCN)CCS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@@H](C2)NC(=O)c1cc(on1)C1CC1,crossdocked
Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCCCC(=O)O)[C@H]2c2cccc([N+](=O)[O-])c2)cc1,zink
COC[C@H](N)CNc1cnc(C(N)=O)c(Nc2cc(C)cc(C)n2)c1,crossdocked
O=C(Nc1cc(C(=O)N2CCN(c3ccccc3O)CC2)ccc1Cl)c1cccs1,chembl
O=C1N(Cc2c1cccc2OCc1ccc(OCCN2CCOCC2)cc1)C1CCC(=O)NC1=O,crossdocked
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,chembl
FCCN1CCn2ncc(c2C1)-c1ccc2cnc(NC(=O)C3CCNCC3)cc2c1,crossdocked
Cc1ccc(nn1)N1CCN(Cc2ccc3c4NCCCc4c(=O)[nH]c3c2)CC1,crossdocked
Fc1ccc(Cc2n[nH]c(=O)c3CCCNc23)cc1C(=O)NC1CCN(CC1)C(=O)c1ccco1,crossdocked
CCOC(=O)c1ccc(-c2cccc3c2OS(=O)(=O)CC=C3)cc1,chembl
CC(C)CNc1cc(ccn1)N1CCNCC1,crossdocked
CC(F)C(=O)Nc1cc(ccn1)-c1[nH]c2CCCC(=O)c2c1Nc1ccccc1,crossdocked
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1OCC21CC1,crossdocked
CC(=O)Nc1cc(nc(n1)-c1ccc(cc1)C(C)=O)-c1ccc(cc1)C(C)=O,crossdocked
CCn1c2ccccc2c2cc(CN3CCN(S(C)(=O)=O)CC3)ccc21.O=C(O)C(=O)O,chembl
Cc1ccc(CN2[C@H]3CC[C@@H]2C[C@H](C3)Oc2cccc(c2)C(N)=O)cc1,crossdocked
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@@H]2c2ccc(OC)c(OC)c2)cc1C,zink
CCCS(=O)(=O)NC(=O)C1(C)CCN(C(=O)c2ccc(F)cc2Cl)C1,chembl
Cc1onc(-c2cccc(F)c2)c1COc1ccc(C(=O)NC2CCOCC2)cn1,chembl
CCCCCCCCCCCCCCCC(=O)NCCO[P@@](=O)(O)OC[C@@H](O)CO,zink
CCOc1ccccc1[C@@H]1C(C(=O)c2ccc(OC)cc2C)=C(O)C(=O)N1CCN(CC)CC,zink
COc1cncc(O[C@H]2CCCN(C(=O)c3c(C)nn(C)c3C)C2)n1,chembl
COc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccccc2)cc1Cl,zink
COc1ccc(O)c(C)c1,chembl
NCCC1CNC(=O)c2cc(c(-c3ccccc3)n12)-c1cccc(Cl)c1,crossdocked
CCCC[C@@]1(OC)OCC(=O)[C@@]2(CC[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@@H](O)C[C@@]32C)O1,zink
O=C(N1CC(=O)N(C2CCCCC2)C(=O)C11CCN(Cc2ccccc2)CC1)c1ccccc1,crossdocked
COc1ccc(CN2CCc3nc(Nc4ccccc4)ncc3C2)c(OC)c1OC,chembl
Oc1[nH]c2ccccc2c1/C=N/Cc1ccc(Cl)cc1,chembl
Clc1ccc(Cc2nc3ccccc3nc2NCCN2CCOCC2)cc1,chembl
COc1cc(OC)c(OC)cc1/C=C1\Oc2c(ccc3c2[C@@H](c2cccc(O)c2)CC(=O)O3)C1=O,zink
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)COc2ccccc2Cl)c1,chembl
CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccco2)cc1Cl,zink
OC(=O)CCCc1ccc(cc1NC(=O)[C@@H]1C[C@]11CCOc2ccc(cc12)-c1ncco1)C#N,crossdocked
CC(C)(C)c1nc2c(nccn2c1-c1ccc2NC(=O)Cc2c1)N1CCC(=O)CC1,crossdocked
Cc1c(CSc2cccc3ccccc23)cnc2nc(N)nc(N)c12,chembl
COc1cccc(-c2nc(O)c3ccccc3c2O)c1,chembl
CCOc1c(I)cc(C2C3=C(CCCC3=O)NC3=C2C(=O)CCC3)cc1OC,zink
CC1[C@H](CNC(=O)[C@@H]2C[C@H]3C[C@H]3N2C(=O)Cn2nc(C(N)=O)c3ccccc23)C1(Cl)Cl,crossdocked
C=CCOc1ccccc1CN1C[C@@H](Sc2nc3ccccc3[nH]2)C[C@H]1C(=O)NC(C)C,zink
COc1cccc(CN(C)C(=O)Nc2ccc(cc2OCCN2CCCC2)-c2cn[nH]c2)c1,crossdocked
Cc1ncc(c(OC[C@H]2C[C@@H]2c2ccc3CCCc3n2)n1)-c1ccn(C)c(=O)c1,crossdocked
COc1ccc(N/C(=N/C(=O)c2ccccc2)Nc2nc(=O)c(Cc3ccccc3)c(C)[nH]2)cc1,zink
Cc1c(C(=O)N2CC(OCc3ccc(F)c(F)c3)C2)cnn1-c1nn2cccc2c(=O)[nH]1,chembl
O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,chembl
Nc1nc(cn2nc(nc12)-c1ccco1)C(=O)NCc1ccccc1,crossdocked
N#Cc1c(N)nc(OCc2ccnc(C(=O)NC3CC3)c2)c(C#N)c1-c1ccccc1,chembl
O=C(CCc1ccc(O)cc1)c1c(O)c2ccccc2oc1=O,chembl
CN1CCN(N=C(S)Nc2ccc(OC(F)F)cc2)CC1,chembl
CCc1noc(C)c1C(=O)OCC(=O)NC(=O)c1ccccc1,chembl
COc1ccc2cnn(C[C@H](C)N)c2c1,crossdocked
COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccccc1Cl,zink
COC(=O)C1C2CCC(CC1c1ccc(C)cc1)N2,crossdocked
COC(=O)C1=C(N)N(c2ccc(Cl)cc2)C2=C(C(=O)CCC2)[C@H]1c1cccc([N+](=O)[O-])c1,zink
CC1=C(C(=O)Nc2ccc(Br)cn2)[C@H](c2ccc3c(c2)OCO3)C2=C(CCCC2=O)N1,zink
C[C@@H](NC(=O)c1cc(OC[C@@H]2CCOC2)cc(c1)-c1ncc(C)s1)c1ccc(C)nn1,crossdocked
COC[C@@H](C)Oc1cc(nc(n1)C(=O)NC1CCC1)N1CCC(CC1)c1n[nH]c2ncccc12,crossdocked
CCCCc1nc2cc(C(=O)N3CCN(c4nc(C)cnc4C)CC3)ccc2o1,chembl
C=CCn1c(SCC(=O)c2ccc(OC)cc2)nnc1[C@@H](C)NC(=O)c1ccccc1F,zink
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCCC1)[C@@H]2c1ccc(C)o1,zink
C=CCn1c(SCc2csc(-c3ccc(C)cc3)n2)nnc1[C@H]1CCCN(S(C)(=O)=O)C1,zink
CCCN1C(=O)[C@H](CC(=O)Nc2cc([N+](=O)[O-])ccc2OC)S/C1=N\c1cc(C)ccc1F,zink
NNc1ncnc2cccc(Cl)c12,chembl
CN1CC(=O)N(c2ccsc2)CC12CCN(C(=O)N1CCCC1)C2,chembl
O=C(CNS(=O)(=O)c1cccc2cnccc12)N1CCN(c2ccc(Cl)cc2)CC1,chembl
Cc1cc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@H]2c2ccc([N+](=O)[O-])cc2)ccc1OCC(C)C,zink
C[C@]12CC[C@@H]3[C@H](CCC4=C/C(=N\OCC(=O)NCc5ccncc5)CC[C@@]43C)[C@@H]1CC[C@H]2O,zink
CC(C)C[C@H](NC(=O)CO/N=C1/C=C2CC[C@@H]3[C@@H]4CC[C@@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1)C(=O)O,zink
C=CCn1c(SCC(=O)Nc2c(C)nn(Cc3ccccc3)c2C)nnc1[C@H](O)c1ccccc1,zink
O=C(c1sc2ccccc2c1Cl)n1nnc2ccccc21,chembl
C=C(Cl)CSc1nnc(CNC(=O)c2cccc(OC)c2OC)n1-c1ccc(OC)cc1,zink
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccc5c(c3)OCCO5)CC(=O)O4)C2=O)cc1O,zink
CC(NC(=O)c1ccc-2c(OCc3cnccc-23)c1)c1cc(F)cc(F)c1,crossdocked
CSc1nnc(N)s1,chembl
CN(C)C(=O)Cn1cc(Cl)c2ncc(cc12)-c1ccc(Cl)s1,crossdocked
CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccc(OC)c3)C2)[C@H]1c1ccc2c(c1)OCO2,zink
CCOC(=O)C1C2c3ccccc3C(c3ccccc32)C1N(C)C,chembl
COc1cc(C(=O)/C=C/c2ccc(O)cc2)cc(OC)c1O,chembl
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@H]2c2ccc(O)cc2)cc1C,zink
CCOC(=O)C1(CCNCC1)c1ccc(Cl)c(Cl)c1,crossdocked
O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,zink
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3cccs3)[C@@H]2c2cccc([N+](=O)[O-])c2)nc1C,zink
C[C@@H]1CC[C@H](COc2ccc(F)c(C)c2)CN1C(=O)c1cc(C)ccc1-n1nccn1,crossdocked
COC(=O)[C@@H]([C@@H]1CCC[NH2+]1)c1ccc2cc(C)ccc2c1,crossdocked
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc3c(c2)C[C@H](C)O3)[C@H]1c1ccc(F)cc1,zink
C#CCOc1ccc(Br)cc1/C=C1\SC(=O)N(CC(=O)c2ccccc2)C1=O,zink
O=C(C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1)c1ccc2c(c1)OCCO2,zink
CC12CC[C@H]3[C@@H](CC[C@@]45OC4C(=O)CCC35C)[C@@H]1CCC2O,chembl
CCOC(=O)C1Cc2c(sc3ccccc23)CN1C(=O)c1ccccc1Cl,chembl
COc1ccc(OC)c([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc(Br)cc2)c1,zink
COc1cc(C)c2nc3[nH]nc(C)c3c(CN3CCNCC3)c2c1,crossdocked
COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@@H]2c2cc3c(cc2[N+](=O)[O-])OCO3)cc1,zink
O=C(N=C1SC2=C(CCCC2)/C1=C(/O)N[C@H]1CCS(=O)(=O)C1)c1ccc(Br)cc1,zink
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@@H](c3ccccc3OC)C2)[C@@H]1c1cccs1,zink
CC1CCCCC12C(=O)NC(=O)NC2=O,chembl
CCC(=O)N(CCc1ccccc1)Cc1cc2ccc(OC)cc2nc1O,chembl
C=C(Cl)CSc1nnc(CCNC(=O)c2c(OC)cccc2OC)n1-c1ccc(OC)cc1,zink
CC(=O)N1CCC(C(=O)Nc2nc(-c3ccccc3)ns2)CC1,chembl
O=C(CSc1nccc(O)n1)Nc1cccc2ccccc12,chembl
O=C(CSc1nc2cc(Cl)ccc2[nH]1)Nc1ccc2c(c1)CCC2,chembl
OCCNC(=O)c1cc(n[nH]1)-c1ccc(Cl)cc1Cl,crossdocked
C=CCOc1ccc([C@@H]2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2c2nnc(C)s2)cc1,zink
CCN(CC)CCCN1C(=O)C(O)=C(C(=O)c2cc3cccc(OC)c3o2)[C@@H]1c1ccccn1,zink
C=CCOc1ccc([C@@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(N3CCCCC3)nn2)cc1OC,zink
Cc1csc(NC(=O)CN2CCCC(Cn3nc(C)nc3C)C2)n1,chembl
CCOC(=O)[C@@H]1[C@H]2COc3ccccc3[C@@H]2N2C(=O)N(c3ccccc3)C(=O)[C@@]12C,chembl
C=CCOc1ccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2CCN(CC)CC)cc1OC,zink
O=S(=O)(Nc1ccccc1O)c1ccc2[nH]c(O)nc2c1,chembl
C=CCn1c(SCC(=O)NC23CC4CC(CC(C4)C2)C3)nc2sc3c(c2c1=O)CCC3,zink
Brc1ccc2cc(-c3cccnc3)ccc2c1,chembl
COc1nc(ccc1-c1cn[nH]c1)N1CCC(Nc2ccc3ncsc3c2)C1=O,crossdocked
OCCN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,chembl
Nc1cnc(cn1)-c1ccc(cc1F)-c1ccccc1S(=O)(=O)N[C@H]1CCCCNC1=O,crossdocked
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@@H]2c2ccc(C)cc2)c(C)c1,zink
CCO[C@H]1CCCC[C@@H]1NC(=O)c1cc(O)ccn1,chembl
CC(C)NCC(Cc1ccc(C)cc1)C(=O)N1CCN(CC1)c1ncnc2CO[C@@H](C)c12,crossdocked
COc1ccc(Cc2nc3ccccc3c(=O)n2/N=C/c2cn(C)c3ccccc23)cc1OC,zink
O=Cc1ccccc1OCc1ccccc1,chembl
CCOC(=O)C1=C(CSc2nc(C)cc(C)c2C#N)NC(=O)N[C@H]1c1cc(C)ccc1C,zink
CC12CCC3C4CCC=CC4=CC(=O)C3C1CCC2=O,chembl
C#CCOc1ccc(/C=C2\SC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)cc1Br,zink
C=CCN1CCCC(C1)\C=C\c1ccccc1,crossdocked
Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)c3ccc(C)s3)CC2)c1,chembl
Cc1ccc(cc1)-c1cnc(OC[C@@H]2CCNC2)nc1-c1ccc(cc1)C#N,crossdocked
Fc1ccn(Cc2c3CC[C@@H](c4ncc[nH]4)c3ccc2F)n1,crossdocked
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1coc2ccc(Cl)cc2c1=O,zink
COC(=O)c1ccc([C@H]2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2Cc2ccncc2)cc1,zink
COc1ccc(C2(C)NC(=O)N(CC(=O)c3cc(C)n(C4CC4)c3C)C2=O)cc1,chembl
CC(C)(C)C(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,chembl
N[C@@H](CC(=O)N1CCCN(CC1)C(=O)c1cccc(c1)C(O)=O)Cc1cc(F)c(F)cc1F,crossdocked
O=C(Nc1ccc(-c2ccncc2)c(n1)-c1cnco1)C1CC1,crossdocked
Cn1cc(-c2ccc(C(=O)O)c(C3CCCC3)c2)c2cccnc21,chembl
O=C1NC(=O)C(=Cc2ccc3ccccc3c2)C(=O)N1,chembl
CCOC(=O)COc1cccc(/C=C2/S/C(=N\c3cccc(C(=O)OC(C)C)c3)N(C)C2=O)c1,zink
CN(C(=O)CN1CCC(c2cc3ccccc3[nH]2)CC1)C(C)(C)C#N,chembl
N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1cnc2ccccc2c1,chembl
CCOC(=O)c1cncc(c1)N1CCC(CC1)[C@H](N)Cc1cc(F)ccc1F,crossdocked
Cc1ccccc1CN1CCC(CC1)NC(=O)c1ccc2ccccc2c1,crossdocked
C=CC(=O)N1C[C@H]2CNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3[C@H]2C1,chembl
C=CCn1c(SCC(=O)Nc2sc3c(c2C#N)CCC3)nc2sc3c(c2c1=O)CCC3,zink
CC1=N[C@@]2(C[C@@H](Oc3ccc(cc23)-c2cccc(Cl)c2)[C@H]2CCCOC2)N=C1N,crossdocked
CN1C(=O)[C@@H]2CC[C@H]1CN(C(=O)Nc1cccc3ccccc13)C2,chembl
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@H]1c1ccccc1Br,zink
CC[C@H](NS(=O)(=O)N1CCCC1)c1ncccc1C,chembl
N#C[C@]1(C(N)=O)[C@H](c2ccncc2)[C@@H](C(=O)c2ccc(Cl)cc2)N2c3ccc(F)cc3C=C[C@H]21,zink
O=C(COc1cccnc1[N+](=O)[O-])NCCc1ccc(F)cc1,chembl
O=C1[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C[C@H]34)[C@H]2C(=O)N1N=Cc1ccc(OCc2ccccc2)c(Br)c1,zink
COc1ccc(/C(C)=N\OCc2nc3c4c5c(sc4ncn3n2)C(C)(C)NC(C)(C)C5)cc1OC,zink
CC(C)[C@H]1CN(CCN1CC1CCC(N(C)C1)C(F)(F)F)c1cccc(c1)S(C)(=O)=O,crossdocked
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCCC1)[C@@H]2c1ccc(O)cc1,zink
Nc1ncnc(N2CCC[C@H]2c2nc3cccc(Cl)c3c(=O)n2-c2cccnc2)c1C#N,crossdocked
C#CCOc1c(Cl)cc(/C=C2\NC(=S)N(c3ccc(Br)cc3)C2=O)cc1OC,zink
NCC1CCN(CC1)c1cc2ncccc2cc1NC(=O)c1cnn2cccnc12,crossdocked
CC(Oc1ccc(Cl)cc1OC1CNC1)c1ccc(F)c(c1)C(F)(F)F,crossdocked
O=C(NC1CC(=O)N(c2ccc(Cl)cc2)C1)c1ccc2c(c1)OCO2,chembl
O=C(NCc1cccnc1N1CCOCC1)c1cncc(-c2ccc(Cl)cc2)c1,chembl
FC1CCN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,crossdocked
Nc1nc(O)c2c(ncn2Cc2cccc(NC(=O)CBr)c2)n1,chembl
C=CCn1c(CC(=O)Nc2ccc(C)c(C)c2)nnc1SCC(=O)Nc1cccc(OC)c1,zink
C=C(Cl)CSc1nnc([C@H](Cc2ccccc2)NC(=O)c2cccc(OC)c2OC)n1C,zink
Fc1ccc(c(c1)C(=O)N1C2CCC1C(C2)Nc1ccc(cn1)C(F)(F)F)-n1nccn1,crossdocked
COc1ccccc1/N=C1\S[C@@H](C(=O)Nc2ccc(OC(F)(F)Cl)cc2)CC(=O)N1C,zink
COc1ccc([C@@H]2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2CCCCCC(=O)O)c(OC)c1,zink
C=CCn1c(-c2cc(F)ccc2Br)nnc1N1CCO[C@@H](c2nnc(C(C)C)o2)C1,zink
C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc1,zink
CN1C(=O)C(CC1(C)C)c1ccc(cn1)C#Cc1cccc(F)c1,crossdocked
CCOC(=O)CC1CCC(CC1)c1nnn2cnc3[nH]ccc3c12,crossdocked
